idOrganizacionPolitica,idExpediente,idJuradoUbicacion,idSolicitudLista,idTipoEleccion,strCarpeta,strCodExpediente,strDistritoElec,strEstadoLista,strJuradoElectoral,strOrganizacionPolitica,strRegion,strTipoOrganizacion,strUbigeo,idPlanGobierno,idProcesoElectoral,fecha_registro
2731,90951,1563,23091,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004541,LA LIBERTAD,INSCRITO,TRUJILLO,PODEMOS PERU,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
22,90675,1563,22708,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004273,LA LIBERTAD,INSCRITO,TRUJILLO,RENOVACION POPULAR,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
14,91081,1522,23156,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004670,CUSCO,INSCRITO,CUSCO,PARTIDO DEMOCRATICO SOMOS PERU,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
2840,91047,1519,23135,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004636,LAMBAYEQUE,INSCRITO,CHICLAYO,PARTIDO MORADO,LAMBAYEQUE,PARTIDOS POLITICOS,130000,0,110,2021-03-14 14:20:15
15,90837,1550,22626,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004427,LORETO,INSCRITO,MAYNAS,PARTIDO POPULAR CRISTIANO - PPC,LORETO,PARTIDOS POLITICOS,150000,0,110,2021-03-14 14:20:15
21,90954,1528,22817,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004544,ANCASH,INSCRITO,HUARAZ,VICTORIA NACIONAL,ANCASH,PARTIDOS POLITICOS,020000,0,110,2021-03-14 14:20:15
1366,90537,1563,22605,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004141,LA LIBERTAD,INSCRITO,TRUJILLO,FUERZA POPULAR,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
22,90708,1519,22709,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004305,LAMBAYEQUE,INSCRITO,CHICLAYO,RENOVACION POPULAR,LAMBAYEQUE,PARTIDOS POLITICOS,130000,0,110,2021-03-14 14:20:15
2731,90934,1564,23034,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004524,TUMBES,INSCRITO,TUMBES,PODEMOS PERU,TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
2218,90960,1554,23017,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004550,PIURA,IMPROCEDENTE,PIURA 1,PARTIDO POLITICO NACIONAL PERU LIBRE,PIURA,PARTIDOS POLITICOS,190000,0,110,2021-03-14 14:20:15
15,91036,1562,23143,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004625,MADRE DE DIOS,IMPROCEDENTE,TAMBOPATA,PARTIDO POPULAR CRISTIANO - PPC,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
1366,90613,1553,22617,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004212,PASCO,INSCRITO,PASCO,FUERZA POPULAR,PASCO,PARTIDOS POLITICOS,180000,0,110,2021-03-14 14:20:15
2731,91107,1522,23150,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004696,CUSCO,INSCRITO,CUSCO,PODEMOS PERU,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
2160,90917,1517,23066,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004507,AMAZONAS,INSCRITO,CHACHAPOYAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",AMAZONAS,PARTIDOS POLITICOS,010000,0,110,2021-03-14 14:20:15
2191,90619,1511,22746,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004217,CAJAMARCA,INSCRITO,CAJAMARCA,DEMOCRACIA DIRECTA,CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
14,90659,1564,22791,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004257,TUMBES,INSCRITO,TUMBES,PARTIDO DEMOCRATICO SOMOS PERU,TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
15,91131,1563,22864,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004720,LA LIBERTAD,INSCRITO,TRUJILLO,PARTIDO POPULAR CRISTIANO - PPC,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
2731,90797,1556,22921,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004391,PUNO,INSCRITO,PUNO,PODEMOS PERU,PUNO,PARTIDOS POLITICOS,200000,0,110,2021-03-14 14:20:15
2160,91108,1564,22960,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004697,TUMBES,INSCRITO,TUMBES,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
1257,91109,1511,22974,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004698,CAJAMARCA,INSCRITO,CAJAMARCA,ALIANZA PARA EL PROGRESO,CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
15,91121,1527,23172,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004710,HUANUCO,INSCRITO,HUANUCO,PARTIDO POPULAR CRISTIANO - PPC,HUANUCO,PARTIDOS POLITICOS,090000,0,110,2021-03-14 14:20:15
179,90788,1512,22606,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004382,CALLAO,INSCRITO,CALLAO,PARTIDO NACIONALISTA PERUANO,CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
2646,90387,1551,22564,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021003992,SAN MARTIN,INSCRITO,MOYOBAMBA,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,SAN MARTIN,PARTIDOS POLITICOS,210000,0,110,2021-03-14 14:20:15
1264,90761,1561,22634,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004356,TACNA,INSCRITO,TACNA,JUNTOS POR EL PERU,TACNA,PARTIDOS POLITICOS,220000,0,110,2021-03-14 14:20:15
15,90862,1512,22656,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004452,CALLAO,INSCRITO,CALLAO,PARTIDO POPULAR CRISTIANO - PPC,CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
1257,90985,1562,22953,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004575,MADRE DE DIOS,INSCRITO,TAMBOPATA,ALIANZA PARA EL PROGRESO,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
1366,90540,1549,22618,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004144,MOQUEGUA,INSCRITO,MARISCAL NIETO,FUERZA POPULAR,MOQUEGUA,PARTIDOS POLITICOS,170000,0,110,2021-03-14 14:20:15
179,90897,1551,22897,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004487,SAN MARTIN,INSCRITO,MOYOBAMBA,PARTIDO NACIONALISTA PERUANO,SAN MARTIN,PARTIDOS POLITICOS,210000,0,110,2021-03-14 14:20:15
179,91053,1536,22895,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004642,PERUANOS RESIDENTES EN EL EXTRANJERO,INSCRITO,LIMA CENTRO 1,PARTIDO NACIONALISTA PERUANO,LIMA,PARTIDOS POLITICOS,140101,0,110,2021-03-14 14:20:15
47,90739,1528,22524,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004336,ANCASH,INSCRITO,HUARAZ,UNION POR EL PERU,ANCASH,PARTIDOS POLITICOS,020000,0,110,2021-03-14 14:20:15
2646,90609,1524,22554,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004208,AYACUCHO,INSCRITO,HUAMANGA,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,AYACUCHO,PARTIDOS POLITICOS,050000,0,110,2021-03-14 14:20:15
5,91114,1511,23014,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004703,CAJAMARCA,INSCRITO,CAJAMARCA,RENACIMIENTO UNIDO NACIONAL,CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
47,91045,1564,22958,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004634,TUMBES,INSCRITO,TUMBES,UNION POR EL PERU,TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
1257,91006,1531,22792,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004595,LIMA PROVINCIAS,INSCRITO,HUAURA,ALIANZA PARA EL PROGRESO,LIMA,PARTIDOS POLITICOS,140000,0,110,2021-03-14 14:20:15
2191,90996,1561,23103,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004585,TACNA,INSCRITO,TACNA,DEMOCRACIA DIRECTA,TACNA,PARTIDOS POLITICOS,220000,0,110,2021-03-14 14:20:15
2160,91096,1554,23166,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004685,PIURA,INSCRITO,PIURA 1,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PIURA,PARTIDOS POLITICOS,190000,0,110,2021-03-14 14:20:15
21,90831,1526,22830,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004421,JUNIN,INSCRITO,HUANCAYO,VICTORIA NACIONAL,JUNIN,PARTIDOS POLITICOS,110000,0,110,2021-03-14 14:20:15
14,90938,1525,23084,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004528,HUANCAVELICA,INSCRITO,HUANCAVELICA,PARTIDO DEMOCRATICO SOMOS PERU,HUANCAVELICA,PARTIDOS POLITICOS,080000,0,110,2021-03-14 14:20:15
4,91111,1554,23080,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004700,PIURA,INSCRITO,PIURA 1,ACCION POPULAR,PIURA,PARTIDOS POLITICOS,190000,0,110,2021-03-14 14:20:15
21,90794,1554,22838,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004388,PIURA,INSCRITO,PIURA 1,VICTORIA NACIONAL,PIURA,PARTIDOS POLITICOS,190000,0,110,2021-03-14 14:20:15
2191,90987,1550,23124,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004577,LORETO,INSCRITO,MAYNAS,DEMOCRACIA DIRECTA,LORETO,PARTIDOS POLITICOS,150000,0,110,2021-03-14 14:20:15
2160,91034,1531,22976,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004623,LIMA PROVINCIAS,INSCRITO,HUAURA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",LIMA,PARTIDOS POLITICOS,140000,0,110,2021-03-14 14:20:15
1264,90881,1563,22852,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004471,LA LIBERTAD,INSCRITO,TRUJILLO,JUNTOS POR EL PERU,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
2218,90857,1517,22731,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004447,AMAZONAS,INSCRITO,CHACHAPOYAS,PARTIDO POLITICO NACIONAL PERU LIBRE,AMAZONAS,PARTIDOS POLITICOS,010000,0,110,2021-03-14 14:20:15
179,90856,1519,22889,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004446,LAMBAYEQUE,INSCRITO,CHICLAYO,PARTIDO NACIONALISTA PERUANO,LAMBAYEQUE,PARTIDOS POLITICOS,130000,0,110,2021-03-14 14:20:15
5,91151,1525,23020,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004740,HUANCAVELICA,INSCRITO,HUANCAVELICA,RENACIMIENTO UNIDO NACIONAL,HUANCAVELICA,PARTIDOS POLITICOS,080000,0,110,2021-03-14 14:20:15
2218,90658,1549,22753,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004256,MOQUEGUA,INSCRITO,MARISCAL NIETO,PARTIDO POLITICO NACIONAL PERU LIBRE,MOQUEGUA,PARTIDOS POLITICOS,170000,0,110,2021-03-14 14:20:15
47,90936,1505,23089,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004526,APURIMAC,INSCRITO,ABANCAY,UNION POR EL PERU,APURIMAC,PARTIDOS POLITICOS,030000,0,110,2021-03-14 14:20:15
