decOtroIngresoPrivado,decOtroIngresoPublico,decRemuBrutaPrivado,decRemuBrutaPublico,decRentaIndividualPrivado,decRentaIndividualPublico,idEstado,idHVIngresos,idHojaVida,strAnioIngresos,strTengoIngresos,strUsuario,fecha_registro
12500,0,0,0,0,60250,1,132973,134468,2019,1,,2021-03-14 14:20:15
0,0,0,0,86020,0,1,132978,134472,2019,1,,2021-03-14 14:20:15
0,0,2000,3000,20000,40000,1,132979,134473,2019,1,,2021-03-14 14:20:15
0,0,4300,5000,2500,6500,1,132980,134474,2019,1,,2021-03-14 14:20:15
0,0,0,0,22150,0,1,134743,136392,2019,1,,2021-03-14 14:20:15
0,0,0,0,52000,0,1,135772,136603,2019,1,,2021-03-14 14:20:15
0,0,26000,0,0,0,1,135591,135923,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134949,136624,,2,,2021-03-14 14:20:15
0,0,0,88100,0,0,1,134919,136590,2019,1,,2021-03-14 14:20:15
0,0,0,0,22200,0,1,134940,136613,2019,1,,2021-03-14 14:20:15
8000,0,0,10596.12,10000,0,1,135761,137393,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,135775,137413,2019,1,,2021-03-14 14:20:15
0,0,37500,0,0,0,1,135785,137419,2019,1,,2021-03-14 14:20:15
0,0,20000,0,0,0,1,135746,137360,2019,1,,2021-03-14 14:20:15
0,0,0,0,28000,5700,1,133819,135159,2019,1,,2021-03-14 14:20:15
0,0,0,27720,24000,0,1,133627,135227,2019,1,,2021-03-14 14:20:15
0,0,0,0,32000,0,1,133791,135391,2019,1,,2021-03-14 14:20:15
0,0,0,0,10000,0,1,134173,135816,2019,1,,2021-03-14 14:20:15
50000,0,0,22200,0,0,1,133612,135209,2019,1,,2021-03-14 14:20:15
0,0,0,0,15000,0,1,134107,135741,2019,1,,2021-03-14 14:20:15
0,0,7693.64,71661.53,600,0,1,132804,134259,2019,1,,2021-03-14 14:20:15
0,0,0,0,83410,30047,1,133616,135216,2019,1,,2021-03-14 14:20:15
0,0,0,0,4500,0,1,133634,135226,2019,1,,2021-03-14 14:20:15
0,0,0,25212,0,0,1,133910,135419,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133621,135223,,2,,2021-03-14 14:20:15
0,0,0,0,5967,0,1,134806,136451,2019,1,,2021-03-14 14:20:15
0,0,0,0,10000,0,1,134834,136474,2019,1,,2021-03-14 14:20:15
0,0,33783,0,0,0,1,134816,136389,2019,1,,2021-03-14 14:20:15
0,0,17200,0,40,0,1,134509,136147,2019,1,,2021-03-14 14:20:15
0,39780,0,30504,0,0,1,134510,136148,2019,1,,2021-03-14 14:20:15
0,0,87887.38,0,0,0,1,134506,135992,2019,1,,2021-03-14 14:20:15
0,0,0,40428,0,0,1,135524,136011,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133266,134079,,2,,2021-03-14 14:20:15
0,0,0,0,40000,0,1,134229,135872,2019,1,,2021-03-14 14:20:15
0,0,0,0,37600,0,1,135980,136972,2019,1,,2021-03-14 14:20:15
0,0,60000,0,0,0,1,134285,135926,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134302,135946,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135996,135962,,2,,2021-03-14 14:20:15
0,0,0,26400,0,0,1,134322,135968,2019,1,,2021-03-14 14:20:15
24000,0,0,0,0,0,1,133440,135015,2019,1,,2021-03-14 14:20:15
9600,0,0,0,0,0,1,133493,134994,2019,1,,2021-03-14 14:20:15
24000,0,0,0,0,0,1,133395,134952,2019,1,,2021-03-14 14:20:15
102000,0,0,0,0,0,1,133478,135050,2019,1,,2021-03-14 14:20:15
0,0,0,11026.84,22750,0,1,133520,135092,2019,1,,2021-03-14 14:20:15
25200,0,0,0,0,0,1,133471,135038,2019,1,,2021-03-14 14:20:15
0,0,104877.37,0,0,0,1,132745,134184,2019,1,,2021-03-14 14:20:15
0,0,0,43058,0,0,1,132754,134186,2019,1,,2021-03-14 14:20:15
0,0,490.07,0,2137,0,1,133233,134742,2019,1,,2021-03-14 14:20:15
0,0,0,31202.64,0,0,1,134710,136330,2019,1,,2021-03-14 14:20:15
12000,0,0,0,34000,0,1,134744,136382,2019,1,,2021-03-14 14:20:15
0,0,0,49000,0,0,1,134783,136415,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,12000,1,134797,136441,2019,1,,2021-03-14 14:20:15
0,0,0,31083,0,0,1,134818,136450,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,134825,136463,2019,1,,2021-03-14 14:20:15
0,0,31848,0,120000,0,1,133765,135357,2019,1,,2021-03-14 14:20:15
0,0,0,0,55845,0,1,134238,135885,2019,1,,2021-03-14 14:20:15
0,0,0,9287,0,33600,1,134281,135734,2019,1,,2021-03-14 14:20:15
0,0,0,0,36000,0,1,134097,135729,2019,1,,2021-03-14 14:20:15
0,0,0,129000,0,0,1,135795,137437,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135956,137552,,2,,2021-03-14 14:20:15
0,0,0,9000,0,0,1,136282,137867,2019,1,,2021-03-14 14:20:15
0,0,60000,0,0,0,1,135993,137580,2019,1,,2021-03-14 14:20:15
0,0,0,47446.2,0,0,1,135300,136905,2019,1,,2021-03-14 14:20:15
0,0,78000,64800,0,0,1,134507,135925,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133939,135567,,2,,2021-03-14 14:20:15
91279,0,11160,0,0,0,1,134941,136612,2019,1,,2021-03-14 14:20:15
0,0,0,90495,0,0,1,134730,135489,2019,1,,2021-03-14 14:20:15
0,0,0,25000,0,0,1,135530,137141,2019,1,,2021-03-14 14:20:15
0,0,0,121835,0,330,1,134408,136019,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133747,135346,,2,,2021-03-14 14:20:15
0,0,0,10315,12600,3500,1,132844,134328,2019,1,,2021-03-14 14:20:15
0,0,0,30753.55,0,0,1,132585,134010,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135912,137517,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135992,137595,,2,,2021-03-14 14:20:15
7500,0,0,53775,0,0,1,135109,136746,2019,1,,2021-03-14 14:20:15
0,0,0,28800,0,0,1,135136,136774,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135117,136766,,2,,2021-03-14 14:20:15
0,0,13187.4,0,0,0,1,134923,136587,2019,1,,2021-03-14 14:20:15
0,0,0,0,32113,0,1,134898,136293,2019,1,,2021-03-14 14:20:15
0,0,0,0,5000,0,1,134935,136602,2019,1,,2021-03-14 14:20:15
0,0,0,0,1000,0,1,134024,135662,2019,1,,2021-03-14 14:20:15
0,0,0,49485.2,0,0,1,134042,135674,2019,1,,2021-03-14 14:20:15
0,0,0,50002.08,0,0,1,134046,135675,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,135217,136856,2019,1,,2021-03-14 14:20:15
0,0,0,0,128257,0,1,133463,134234,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,132717,134161,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132965,134461,,2,,2021-03-14 14:20:15
0,0,0,30000,0,0,1,133481,135041,2019,1,,2021-03-14 14:20:15
92400,0,77000,0,0,0,1,132780,134217,2019,1,,2021-03-14 14:20:15
0,0,0,3207,0,0,1,133497,135057,2019,1,,2021-03-14 14:20:15
15300,0,0,0,0,0,1,134231,135555,2019,1,,2021-03-14 14:20:15
0,0,16494,0,0,0,1,132613,134036,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133419,133845,,2,,2021-03-14 14:20:15
0,0,14180,0,19000,0,1,132839,134340,2019,1,,2021-03-14 14:20:15
0,0,0,0,40000,0,1,132639,134057,2019,1,,2021-03-14 14:20:15
2000,0,110287.18,0,3050,10000,1,132753,134198,2019,1,,2021-03-14 14:20:15
0,0,0,89184,0,0,1,132838,134335,2019,1,,2021-03-14 14:20:15
0,0,66773,0,0,0,1,134316,135915,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133312,134842,,2,,2021-03-14 14:20:15
0,0,0,0,2500,83750,1,132842,134342,2019,1,,2021-03-14 14:20:15
0,0,41105,0,0,0,1,132847,134347,2019,1,,2021-03-14 14:20:15
0,0,38000,0,0,0,1,132843,134341,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,132760,134200,2019,1,,2021-03-14 14:20:15
60000,0,0,0,0,0,1,132840,134338,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133770,135383,,2,,2021-03-14 14:20:15
0,0,432349,0,28573,0,1,133273,134796,2019,1,,2021-03-14 14:20:15
0,0,30800,0,0,0,1,132749,134172,2019,1,,2021-03-14 14:20:15
0,0,81941.46,0,9782.61,129525,1,132845,134343,2019,1,,2021-03-14 14:20:15
0,0,0,0,5600,0,1,134250,134919,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,133333,134855,2019,1,,2021-03-14 14:20:15
0,0,0,6096,0,0,1,132601,134029,2019,1,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,132620,134049,2019,1,,2021-03-14 14:20:15
0,0,0,60000,0,0,1,133298,134827,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134267,135246,,2,,2021-03-14 14:20:15
0,0,0,0,36000,0,1,133702,135312,2019,1,,2021-03-14 14:20:15
29000,0,0,0,6000,0,1,133292,134822,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133557,135127,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134265,135247,,2,,2021-03-14 14:20:15
0,0,0,0,60000,0,1,133884,135518,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134368,135350,,2,,2021-03-14 14:20:15
0,0,0,15000,0,0,1,132645,134066,2019,1,,2021-03-14 14:20:15
0,0,0,0,91865,0,1,134950,136525,2019,1,,2021-03-14 14:20:15
0,0,0,24000,0,0,1,136242,137752,2019,1,,2021-03-14 14:20:15
0,0,0,0,15000,0,1,135978,137582,2019,1,,2021-03-14 14:20:15
0,0,0,27600,0,0,1,135964,137569,2019,1,,2021-03-14 14:20:15
0,0,0,46560,100000,0,1,136121,137592,2019,1,,2021-03-14 14:20:15
0,0,0,4000,0,8000,1,136136,137746,2019,1,,2021-03-14 14:20:15
12000,0,0,0,30000,0,1,136144,137754,2019,1,,2021-03-14 14:20:15
3500,0,0,0,0,0,1,136128,137740,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,18000,1,132806,134221,2019,1,,2021-03-14 14:20:15
0,0,30000,0,0,0,1,133327,134320,2019,1,,2021-03-14 14:20:15
0,0,0,0,11000,0,1,132851,134332,2019,1,,2021-03-14 14:20:15
0,0,0,11900,0,0,1,132887,134354,2019,1,,2021-03-14 14:20:15
0,0,12000,25200,0,0,1,132981,134460,2019,1,,2021-03-14 14:20:15
0,0,0,0,11000,0,1,132975,134466,2019,1,,2021-03-14 14:20:15
0,0,0,0,50000,0,1,132992,134469,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,132991,134487,2019,1,,2021-03-14 14:20:15
0,0,0,0,120000,0,1,134361,135997,2019,1,,2021-03-14 14:20:15
0,0,0,0,4800,0,1,135616,137245,2019,1,,2021-03-14 14:20:15
143387,0,0,0,20400,0,1,134375,136015,2019,1,,2021-03-14 14:20:15
0,0,0,0,34000,0,1,134727,136317,2019,1,,2021-03-14 14:20:15
0,0,24000,0,0,0,1,133996,135560,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135589,137210,,2,,2021-03-14 14:20:15
24000,0,21000,0,0,0,1,134844,136488,2019,1,,2021-03-14 14:20:15
0,0,48000,0,0,0,1,134463,136100,2019,1,,2021-03-14 14:20:15
95000,0,0,78450,0,0,1,133572,134908,2019,1,,2021-03-14 14:20:15
0,0,35000,0,0,0,1,135631,137250,2019,1,,2021-03-14 14:20:15
0,0,0,16800,0,16800,1,134845,136495,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,15300,1,135062,136718,2019,1,,2021-03-14 14:20:15
0,0,0,21300,5600,14266,1,134683,136314,2019,1,,2021-03-14 14:20:15
0,49800,0,134000.01,0,0,1,135686,137313,2019,1,,2021-03-14 14:20:15
0,0,0,144339.84,0,0,1,135695,137328,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135707,137342,,2,,2021-03-14 14:20:15
0,0,0,25200,0,0,1,135732,137362,2019,1,,2021-03-14 14:20:15
10000,0,0,0,60000,0,1,132750,134197,2019,1,,2021-03-14 14:20:15
0,0,0,54000,0,0,1,132756,134199,2019,1,,2021-03-14 14:20:15
39919,0,0,0,28000,0,1,135319,136864,2019,1,,2021-03-14 14:20:15
0,0,0,48128,4800,0,1,135235,136867,2019,1,,2021-03-14 14:20:15
0,0,12800,57793.94,0,0,1,133348,134903,2019,1,,2021-03-14 14:20:15
0,0,0,24000,0,0,1,133558,134983,2019,1,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,133577,135139,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,16800,1,133571,135143,2019,1,,2021-03-14 14:20:15
0,0,0,26135,0,0,1,134596,136232,2019,1,,2021-03-14 14:20:15
0,0,11411.72,50206.72,0,0,1,135054,136239,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134614,136246,,2,,2021-03-14 14:20:15
0,0,0,0,0,24000,1,135478,136948,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,30333.33,1,135594,137103,2019,1,,2021-03-14 14:20:15
0,0,0,0,2500,10600,1,135598,137220,2019,1,,2021-03-14 14:20:15
6600,0,0,0,0,0,1,133990,135609,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,134133,135767,2019,1,,2021-03-14 14:20:15
0,0,0,6720,0,0,1,134009,135637,2019,1,,2021-03-14 14:20:15
0,0,0,0,45000,0,1,134006,135628,2019,1,,2021-03-14 14:20:15
86400,0,0,0,0,0,1,132404,133794,2019,1,,2021-03-14 14:20:15
10000,0,5000,0,6600,0,1,132398,133781,2019,1,,2021-03-14 14:20:15
0,0,0,27568,0,0,1,132405,133795,2019,1,,2021-03-14 14:20:15
0,0,0,0,68516,0,1,132407,133797,2019,1,,2021-03-14 14:20:15
0,0,14800,0,0,0,1,132406,133796,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132403,133791,,2,,2021-03-14 14:20:15
0,0,0,15000,0,0,1,132478,133865,2019,1,,2021-03-14 14:20:15
0,0,0,52801.92,0,0,1,132820,134139,2019,1,,2021-03-14 14:20:15
0,0,0,0,9000,0,1,132487,133883,2019,1,,2021-03-14 14:20:15
0,0,0,77073.95,0,0,1,132865,134365,2019,1,,2021-03-14 14:20:15
0,0,15000,0,0,0,1,132448,133836,2019,1,,2021-03-14 14:20:15
0,0,0,6200,0,0,1,132459,133852,2019,1,,2021-03-14 14:20:15
15447.96,0,0,0,192000,0,1,132391,133775,2019,1,,2021-03-14 14:20:15
0,0,0,77890,0,0,1,132374,133752,2019,1,,2021-03-14 14:20:15
0,0,0,59648,0,0,1,132396,133782,2019,1,,2021-03-14 14:20:15
0,0,13020,18000,0,0,1,132386,133764,2019,1,,2021-03-14 14:20:15
0,0,0,9351.5,0,0,1,135505,137127,2019,1,,2021-03-14 14:20:15
0,6485.88,0,0,0,0,1,135446,137063,2019,1,,2021-03-14 14:20:15
0,0,0,122925.82,0,0,1,135462,137078,2019,1,,2021-03-14 14:20:15
0,0,0,4236.36,12000,0,1,135480,137097,2019,1,,2021-03-14 14:20:15
0,0,0,34428.81,0,19800,1,133394,134932,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133204,134710,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132697,134134,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133484,135044,,2,,2021-03-14 14:20:15
0,0,11160,0,155960,0,1,132547,133954,2019,1,,2021-03-14 14:20:15
504601.94,0,11160,0,0,0,1,132557,133971,2019,1,,2021-03-14 14:20:15
0,0,0,175897,0,0,1,132549,133955,2019,1,,2021-03-14 14:20:15
0,0,0,27960,0,0,1,133653,135257,2019,1,,2021-03-14 14:20:15
0,0,0,90000,0,0,1,133531,135103,2019,1,,2021-03-14 14:20:15
36000,0,0,0,42000,0,1,133618,135214,2019,1,,2021-03-14 14:20:15
0,0,18000,0,36000,0,1,133628,135238,2019,1,,2021-03-14 14:20:15
0,0,0,6200,14000,0,1,133700,135305,2019,1,,2021-03-14 14:20:15
0,0,0,56544,0,0,1,133485,135046,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,60000,1,133506,135070,2019,1,,2021-03-14 14:20:15
0,0,0,0,15000,0,1,134674,136209,2019,1,,2021-03-14 14:20:15
18000,0,0,0,0,0,1,132669,134099,2019,1,,2021-03-14 14:20:15
0,0,0,60000,0,0,1,132576,133991,2019,1,,2021-03-14 14:20:15
0,0,0,0,60000,0,1,132659,134084,2019,1,,2021-03-14 14:20:15
0,0,1500,0,36000,0,1,134802,136444,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134788,136404,,2,,2021-03-14 14:20:15
0,0,0,28800,0,0,1,134780,136430,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133488,135058,,2,,2021-03-14 14:20:15
14400,0,0,0,0,0,1,133513,135077,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133522,135095,,2,,2021-03-14 14:20:15
7550,0,21261.18,0,0,0,1,133538,135110,2019,1,,2021-03-14 14:20:15
0,0,0,55800,0,0,1,133269,134780,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,14650,1,132637,134043,2019,1,,2021-03-14 14:20:15
0,0,0,0,35730,0,1,132589,134005,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134654,135021,,2,,2021-03-14 14:20:15
0,0,0,164773.1,0,0,1,132447,133803,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132414,133805,,2,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,132618,133813,2019,1,,2021-03-14 14:20:15
0,0,48000,0,0,0,1,132541,133824,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135293,136919,,2,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,132934,134424,2019,1,,2021-03-14 14:20:15
0,0,36000,0,0,0,1,132929,134428,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,132931,134432,2019,1,,2021-03-14 14:20:15
0,0,60000,0,0,120000,1,135837,137408,2019,1,,2021-03-14 14:20:15
38457,0,20814,0,0,0,1,135758,137050,2019,1,,2021-03-14 14:20:15
5000,0,12174,0,21410,0,1,135586,137209,2019,1,,2021-03-14 14:20:15
0,0,0,0,2000,0,1,135596,137216,2019,1,,2021-03-14 14:20:15
0,0,0,0,90000,0,1,135673,137304,2019,1,,2021-03-14 14:20:15
0,0,11160,0,0,0,1,135395,137012,2019,1,,2021-03-14 14:20:15
0,0,0,758,0,34500,1,133592,135156,2019,1,,2021-03-14 14:20:15
0,0,0,74718.36,0,0,1,133979,135165,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134482,136095,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134472,136102,2019,1,,2021-03-14 14:20:15
0,0,0,12298.84,0,0,1,134486,136125,2019,1,,2021-03-14 14:20:15
0,0,0,22900,0,0,1,135086,136738,2019,1,,2021-03-14 14:20:15
0,0,0,0,9500,0,1,134493,136132,2019,1,,2021-03-14 14:20:15
0,0,11520,0,0,0,1,135955,137564,2019,1,,2021-03-14 14:20:15
0,0,0,26485,0,0,1,134496,136135,2019,1,,2021-03-14 14:20:15
0,0,0,37000,0,70000,1,134342,135981,2019,1,,2021-03-14 14:20:15
31600,0,0,0,0,0,1,134349,135995,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135326,135999,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134355,136001,,2,,2021-03-14 14:20:15
0,0,0,16800,0,0,1,136240,137829,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,136140,136935,,2,,2021-03-14 14:20:15
0,0,0,0,36000,0,1,136294,137847,2019,1,,2021-03-14 14:20:15
0,0,0,82920,0,0,1,136317,137889,2019,1,,2021-03-14 14:20:15
8400,0,0,0,24143.52,0,1,133931,135564,2019,1,,2021-03-14 14:20:15
0,0,23500,0,0,0,1,134122,135739,2019,1,,2021-03-14 14:20:15
7200,0,0,0,5712.5,0,1,134127,135769,2019,1,,2021-03-14 14:20:15
24000,0,0,0,0,0,1,134149,135779,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,134162,135808,2019,1,,2021-03-14 14:20:15
18000,0,0,0,0,0,1,134185,135820,2019,1,,2021-03-14 14:20:15
0,0,0,128720,0,0,1,132543,133951,2019,1,,2021-03-14 14:20:15
0,0,0,34200,0,0,1,132635,133967,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,300000,1,132591,133972,2019,1,,2021-03-14 14:20:15
18000,0,0,0,0,0,1,132648,134071,2019,1,,2021-03-14 14:20:15
0,0,0,60000,0,0,1,132719,134138,2019,1,,2021-03-14 14:20:15
0,0,0,0,8959.78,30000,1,132676,134104,2019,1,,2021-03-14 14:20:15
0,20000,0,0,0,0,1,132768,134168,2019,1,,2021-03-14 14:20:15
0,0,0,45600,0,0,1,132741,134185,2019,1,,2021-03-14 14:20:15
0,0,0,2580,0,0,1,135564,137188,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134529,136168,,2,,2021-03-14 14:20:15
63600,0,0,0,600,33930,1,134105,135740,2019,1,,2021-03-14 14:20:15
0,0,0,9600,0,0,1,133418,134975,2019,1,,2021-03-14 14:20:15
0,0,48000,0,0,0,1,132786,134225,2019,1,,2021-03-14 14:20:15
0,0,0,69406,0,480,1,132716,133997,2019,1,,2021-03-14 14:20:15
0,0,24000,8400,0,0,1,133407,134977,2019,1,,2021-03-14 14:20:15
14400,0,0,0,0,0,1,133643,135253,2019,1,,2021-03-14 14:20:15
23760,0,0,0,0,0,1,133669,135258,2019,1,,2021-03-14 14:20:15
22000,0,0,0,0,0,1,133690,135301,2019,1,,2021-03-14 14:20:15
9600,0,0,0,0,0,1,133698,135313,2019,1,,2021-03-14 14:20:15
0,0,41400,0,0,0,1,134055,135689,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,136038,136123,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134480,136121,,2,,2021-03-14 14:20:15
0,0,0,0,0,8061,1,132470,133866,2019,1,,2021-03-14 14:20:15
0,0,12174,0,70381,0,1,135927,137312,2019,1,,2021-03-14 14:20:15
0,0,0,0,25909,0,1,132472,133871,2019,1,,2021-03-14 14:20:15
0,0,0,10500,6050,6050,1,136427,137980,2019,1,,2021-03-14 14:20:15
0,0,0,30924,0,0,1,136432,137945,2019,1,,2021-03-14 14:20:15
7200,0,0,0,31200,0,1,136412,137967,2019,1,,2021-03-14 14:20:15
0,0,0,45724.08,0,0,1,133594,135096,1999,1,,2021-03-14 14:20:15
0,0,32730,0,0,0,1,133602,135182,2019,1,,2021-03-14 14:20:15
0,0,32730,0,0,0,1,133605,135190,2019,1,,2021-03-14 14:20:15
0,0,21000,0,0,0,1,133606,135191,2019,1,,2021-03-14 14:20:15
0,0,0,0,140054.99,8085.01,1,135094,136745,2019,1,,2021-03-14 14:20:15
6000,0,12000,0,0,0,1,133091,134595,2019,1,,2021-03-14 14:20:15
0,0,14000,0,0,0,1,133089,134590,2019,1,,2021-03-14 14:20:15
0,0,12000,0,0,0,1,132824,134303,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133083,134575,,2,,2021-03-14 14:20:15
0,0,14400,0,0,0,1,133085,134579,2019,1,,2021-03-14 14:20:15
0,0,0,11500,10000,0,1,134084,135486,2019,1,,2021-03-14 14:20:15
2000,0,12000,0,0,0,1,133950,135574,2019,1,,2021-03-14 14:20:15
19000,0,0,54000,0,0,1,135274,136900,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,27000,1,132643,134063,2019,1,,2021-03-14 14:20:15
0,0,19500,0,6530,0,1,132674,134093,2019,1,,2021-03-14 14:20:15
0,0,0,0,10000,0,1,132680,134106,2019,1,,2021-03-14 14:20:15
0,0,0,0,36000,0,1,134540,136166,2019,1,,2021-03-14 14:20:15
0,0,0,0,55000,0,1,135102,136284,2019,1,,2021-03-14 14:20:15
18000,0,0,0,36000,0,1,134560,136200,2019,1,,2021-03-14 14:20:15
0,0,0,0,14400,0,1,134598,136223,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,135344,136259,2019,1,,2021-03-14 14:20:15
0,0,0,97353.97,0,0,1,133229,134736,2019,1,,2021-03-14 14:20:15
38025,0,0,0,0,0,1,132582,134004,2019,1,,2021-03-14 14:20:15
0,0,13391,0,0,0,1,133197,134702,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132641,134011,,2,,2021-03-14 14:20:15
0,0,26999.81,0,1200,0,1,133234,134727,2019,1,,2021-03-14 14:20:15
0,4500,0,27607.62,0,0,1,132451,133848,2019,1,,2021-03-14 14:20:15
0,0,28500,0,0,0,1,132494,133891,2019,1,,2021-03-14 14:20:15
0,0,0,31500,15000,0,1,132522,133917,2019,1,,2021-03-14 14:20:15
0,0,36000,0,0,0,1,132527,133936,2019,1,,2021-03-14 14:20:15
0,0,44235,0,0,0,1,132810,134265,2019,1,,2021-03-14 14:20:15
0,0,0,29160,0,0,1,133322,134849,2019,1,,2021-03-14 14:20:15
0,0,0,105468,0,0,1,133307,134833,2019,1,,2021-03-14 14:20:15
0,0,0,0,12985,0,1,133657,135134,2019,1,,2021-03-14 14:20:15
0,0,0,63994,0,0,1,134400,135192,2019,1,,2021-03-14 14:20:15
203076,0,0,0,0,0,1,133617,135202,2018,1,,2021-03-14 14:20:15
0,0,0,0,42000,0,1,134381,135130,2019,1,,2021-03-14 14:20:15
0,0,0,40070.52,0,0,1,135720,137258,2019,1,,2021-03-14 14:20:15
0,0,0,480000,0,0,1,134762,136414,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134768,136423,,2,,2021-03-14 14:20:15
150000,0,0,0,0,0,1,135338,136940,2019,1,,2021-03-14 14:20:15
0,0,0,0,7100,0,1,135383,136998,2019,1,,2021-03-14 14:20:15
0,0,0,52000,0,0,1,135435,137005,2019,1,,2021-03-14 14:20:15
0,0,11640,0,0,0,1,135449,137064,2019,1,,2021-03-14 14:20:15
48000,0,0,47673,0,0,1,135457,137077,2019,1,,2021-03-14 14:20:15
0,0,840000,0,12600,0,1,135689,137311,2019,1,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,136040,137634,2019,1,,2021-03-14 14:20:15
0,0,56000,0,0,0,1,133351,134907,2019,1,,2021-03-14 14:20:15
0,0,0,25000,0,0,1,133840,135457,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,133853,135480,2019,1,,2021-03-14 14:20:15
128802,0,14322,0,0,0,1,134709,136316,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,42000,1,133878,135502,2019,1,,2021-03-14 14:20:15
13800,0,0,14400,0,0,1,133894,135525,2019,1,,2021-03-14 14:20:15
0,0,0,32628.15,0,0,1,132654,134081,2019,1,,2021-03-14 14:20:15
0,0,0,0,42000,43670.41,1,132691,134125,2019,1,,2021-03-14 14:20:15
40300,0,3930,0,0,0,1,132693,134128,2019,1,,2021-03-14 14:20:15
0,0,16312.68,0,0,0,1,132736,134180,2019,1,,2021-03-14 14:20:15
0,0,0,0,28620,0,1,132730,134164,2019,1,,2021-03-14 14:20:15
0,0,0,71500,3391,0,1,134066,134798,2019,1,,2021-03-14 14:20:15
